scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,93,174,0.138,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,94,79,0.036000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,95,6,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,96,86,0.07800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,97,7,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,98,604,0.4680000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,99,67,0.036000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,100,120,0.09600000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,101,104,0.054000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,102,171,0.14400000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,103,38,0.07200000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,104,441,0.33000000000000007,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,105,844,0.7860000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,106,142,0.138,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,107,728,0.6720000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,108,43,0.054000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,109,299,0.26400000000000007,0,,0
